dato_Id,omrType,omrnr,iso_aar,iso_uke,fyllingsgrad,kapasitet_TWh,fylling_TWh,neste_Publiseringsdato,fyllingsgrad_forrige_uke,endring_fyllingsgrad
2014-12-07,NO,0,2014,49,0.7578192,87.43758,66.26187,0001-01-01T00:00:00,0.7828175,-0.024998307
2025-06-01,NO,0,2025,22,0.5498491,87.43758,48.077473,2025-06-11T13:00:00,0.52226454,0.027584553
2018-02-25,NO,0,2018,8,0.45750174,87.43758,40.002842,0001-01-01T00:00:00,0.49638394,-0.038882196
2006-12-10,NO,0,2006,49,0.6733967,87.43758,58.880177,0001-01-01T00:00:00,0.67413944,-0.0007427335
2018-01-21,NO,0,2018,3,0.6283446,87.43758,54.94093,0001-01-01T00:00:00,0.66208744,-0.033742845
2013-08-11,NO,0,2013,32,0.7587945,87.43758,66.347145,0001-01-01T00:00:00,0.7407448,0.018049657
2005-03-27,NO,0,2005,12,0.38788608,87.43758,33.91582,0001-01-01T00:00:00,0.41203174,-0.024145663
2002-10-13,NO,0,2002,41,0.7876264,87.43758,68.86814,0001-01-01T00:00:00,0.80947125,-0.021844864
2012-05-06,NO,0,2012,18,0.41798848,87.43758,36.547897,0001-01-01T00:00:00,0.42326722,-0.0052787364
2013-12-15,NO,0,2013,50,0.6962398,87.43758,60.877525,0001-01-01T00:00:00,0.7063446,-0.010104775
2012-03-11,NO,0,2012,10,0.5188921,87.43758,45.370667,0001-01-01T00:00:00,0.5405713,-0.021679163
1999-03-07,NO,0,1999,9,0.4996132,87.43758,43.684967,0001-01-01T00:00:00,0.52267283,-0.023059636
2003-03-30,NO,0,2003,13,0.22092831,87.43758,19.317436,0001-01-01T00:00:00,0.23372345,-0.012795135
2014-11-16,NO,0,2014,46,0.8296904,87.43758,72.54612,0001-01-01T00:00:00,0.8408973,-0.011206925
2020-05-03,NO,0,2020,18,0.34260553,87.43758,29.956598,2020-05-13T13:00:00,0.35907134,-0.016465813
2001-09-30,NO,0,2001,39,0.8125432,87.43758,71.046814,0001-01-01T00:00:00,0.8218821,-0.009338915
2008-04-13,NO,0,2008,15,0.394433,87.43758,34.488266,0001-01-01T00:00:00,0.42135233,-0.026919335
2011-08-28,NO,0,2011,34,0.786579,87.43758,68.776566,0001-01-01T00:00:00,0.7791226,0.007456422
2014-11-02,NO,0,2014,44,0.8469255,87.43758,74.053116,0001-01-01T00:00:00,0.8154153,0.031510174
2007-09-02,NO,0,2007,35,0.93212754,87.43758,81.502975,0001-01-01T00:00:00,0.93761855,-0.0054910183
2008-02-17,NO,0,2008,7,0.5941377,87.43758,51.949966,0001-01-01T00:00:00,0.6245263,-0.030388594
2015-04-19,NO,0,2015,16,0.3181062,87.43758,27.814436,0001-01-01T00:00:00,0.3333687,-0.015262485
2007-02-04,NO,0,2007,5,0.5869163,87.43758,51.318542,0001-01-01T00:00:00,0.61007655,-0.02316022
2018-07-15,NO,0,2018,28,0.60798067,87.43758,53.160355,0001-01-01T00:00:00,0.6145098,-0.0065291524
1999-07-11,NO,0,1999,27,0.8315714,87.43758,72.71059,0001-01-01T00:00:00,0.8048494,0.026722014
2002-05-05,NO,0,2002,18,0.4192074,87.43758,36.65448,0001-01-01T00:00:00,0.3969222,0.022285193
2018-03-04,NO,0,2018,9,0.4180045,87.43758,36.5493,0001-01-01T00:00:00,0.45750174,-0.039497226
2001-03-25,NO,0,2001,12,0.42593637,87.43758,37.242844,0001-01-01T00:00:00,0.45426142,-0.028325051
2019-03-31,NO,0,2019,13,0.3601022,87.43758,31.486465,2019-04-10T13:00:00,0.36629298,-0.006190777
2002-05-26,NO,0,2002,21,0.5722136,87.43758,50.03297,0001-01-01T00:00:00,0.5046487,0.067564905
2019-05-26,NO,0,2019,21,0.50207245,87.43758,43.9,2019-06-05T13:00:00,0.42240804,0.07966441
1998-07-12,NO,0,1998,28,0.7984734,87.43758,69.81658,0001-01-01T00:00:00,0.7708271,0.027646303
2007-12-16,NO,0,2007,50,0.80433685,87.43758,70.32927,0001-01-01T00:00:00,0.8338281,-0.029491246
2017-11-26,NO,0,2017,47,0.81579363,87.43758,71.331024,0001-01-01T00:00:00,0.83044964,-0.014656007
2009-12-27,NO,0,2009,52,0.6738896,87.43758,58.923275,0001-01-01T00:00:00,0.7016799,-0.027790308
2017-07-02,NO,0,2017,26,0.68310666,87.43758,59.72919,0001-01-01T00:00:00,0.658823,0.024283648
2013-12-22,NO,0,2013,51,0.6872436,87.43758,60.090916,0001-01-01T00:00:00,0.6962398,-0.008996248
2013-08-18,NO,0,2013,33,0.76937646,87.43758,67.272415,0001-01-01T00:00:00,0.7587945,0.01058197
2000-07-09,NO,0,2000,27,0.84027576,87.43758,73.47168,0001-01-01T00:00:00,0.8024203,0.037855446
2017-02-05,NO,0,2017,5,0.53691286,87.43758,46.946358,0001-01-01T00:00:00,0.56807905,-0.031166196
2014-02-23,NO,0,2014,8,0.47889504,87.43758,41.87342,0001-01-01T00:00:00,0.504735,-0.025839955
2005-06-26,NO,0,2005,25,0.6170734,87.43758,53.955406,0001-01-01T00:00:00,0.534468,0.08260542
2018-11-04,NO,0,2018,44,0.79812026,87.43758,69.785706,0001-01-01T00:00:00,0.8125305,-0.014410257
2006-10-01,NO,0,2006,39,0.62281907,87.43758,54.45779,0001-01-01T00:00:00,0.6195548,0.0032642484
1996-02-25,NO,0,1996,8,0.4547445,87.43758,39.761757,0001-01-01T00:00:00,0.49014947,-0.03540498
2017-02-19,NO,0,2017,7,0.47411898,87.43758,41.45582,0001-01-01T00:00:00,0.5026603,-0.028541297
2003-03-16,NO,0,2003,11,0.24922009,87.43758,21.7912,0001-01-01T00:00:00,0.26546437,-0.016244277
2002-04-07,NO,0,2002,14,0.40083227,87.43758,35.047802,0001-01-01T00:00:00,0.4138567,-0.01302442
2009-12-20,NO,0,2009,51,0.7016799,87.43758,61.35319,0001-01-01T00:00:00,0.73500687,-0.033326983
2008-06-29,NO,0,2008,26,0.7508899,87.43758,65.65599,0001-01-01T00:00:00,0.7259121,0.024977803
2021-05-23,NO,0,2021,20,0.42757726,87.43758,37.386322,2021-06-02T13:00:00,0.38150588,0.04607138
2007-06-10,NO,0,2007,23,0.6144134,87.43758,53.722816,0001-01-01T00:00:00,0.5408225,0.073590875
2012-06-17,NO,0,2012,24,0.57310027,87.43758,50.1105,0001-01-01T00:00:00,0.52857655,0.044523716
2008-10-26,NO,0,2008,43,0.8583223,87.43758,75.04962,0001-01-01T00:00:00,0.8350701,0.023252249
2001-12-09,NO,0,2001,49,0.79693794,87.43758,69.68232,0001-01-01T00:00:00,0.8201193,-0.023181379
2021-05-30,NO,0,2021,21,0.47497064,87.43758,41.53028,2021-06-09T13:00:00,0.42757726,0.04739338
1996-07-21,NO,0,1996,29,0.53431994,87.43758,46.71964,0001-01-01T00:00:00,0.5179024,0.016417563
1996-06-09,NO,0,1996,23,0.34887975,87.43758,30.505201,0001-01-01T00:00:00,0.30052248,0.048357278
2016-01-17,NO,0,2016,2,0.74837506,87.43758,65.436104,0001-01-01T00:00:00,0.78770787,-0.039332807
2017-12-03,NO,0,2017,48,0.78737694,87.43758,68.84634,0001-01-01T00:00:00,0.81579363,-0.028416693
2006-10-08,NO,0,2006,40,0.6376155,87.43758,55.751556,0001-01-01T00:00:00,0.62281907,0.014796436
2006-10-29,NO,0,2006,43,0.64221674,87.43758,56.153873,0001-01-01T00:00:00,0.6418561,0.0003606677
2004-01-11,NO,0,2004,2,0.5238127,87.43758,45.800915,0001-01-01T00:00:00,0.54812825,-0.024315536
2002-11-24,NO,0,2002,47,0.63682115,87.43758,55.6821,0001-01-01T00:00:00,0.6646129,-0.027791739
2010-11-21,NO,0,2010,46,0.6396847,87.43758,55.93248,0001-01-01T00:00:00,0.6647231,-0.025038421
2001-04-15,NO,0,2001,15,0.36062142,87.43758,31.531864,0001-01-01T00:00:00,0.37971872,-0.019097298
2019-04-07,NO,0,2019,14,0.34492314,87.43758,30.159245,2019-04-17T13:00:00,0.3601022,-0.015179068
2008-07-13,NO,0,2008,28,0.80844754,87.43758,70.6887,0001-01-01T00:00:00,0.78610617,0.02234137
2014-02-09,NO,0,2014,6,0.5273159,87.43758,46.107227,0001-01-01T00:00:00,0.55489963,-0.027583718
2003-01-19,NO,0,2003,3,0.4243073,87.43758,37.100403,0001-01-01T00:00:00,0.4360531,-0.0117458105
2007-02-25,NO,0,2007,8,0.49217132,87.43758,43.03427,0001-01-01T00:00:00,0.52500576,-0.03283444
2016-07-10,NO,0,2016,27,0.7226109,87.43758,63.183346,0001-01-01T00:00:00,0.7082884,0.014322519
2025-02-02,NO,0,2025,5,0.6711438,87.43758,58.68319,2025-02-12T13:00:00,0.7033822,-0.032238424
2006-04-23,NO,0,2006,16,0.2942274,87.43758,25.726532,0001-01-01T00:00:00,0.31228605,-0.018058658
2011-05-15,NO,0,2011,19,0.31296876,87.43758,27.36523,0001-01-01T00:00:00,0.2683935,0.044575274
2005-05-29,NO,0,2005,21,0.38097116,87.43758,33.311195,0001-01-01T00:00:00,0.32930678,0.051664382
1997-02-23,NO,0,1997,8,0.3796406,87.43758,33.194855,0001-01-01T00:00:00,0.397192,-0.017551392
2002-03-24,NO,0,2002,12,0.4343983,87.43758,37.982735,0001-01-01T00:00:00,0.46060702,-0.026208729
2008-03-16,NO,0,2008,11,0.50500137,87.43758,44.156097,0001-01-01T00:00:00,0.53078264,-0.025781274
2014-10-26,NO,0,2014,43,0.8154153,87.43758,71.297935,0001-01-01T00:00:00,0.7873413,0.028074026
2010-09-05,NO,0,2010,35,0.6725402,87.43758,58.805286,0001-01-01T00:00:00,0.6775352,-0.0049949884
2020-04-12,NO,0,2020,15,0.38572064,87.43758,33.72648,2020-04-22T13:00:00,0.40361938,-0.017898738
2001-12-23,NO,0,2001,51,0.7447352,87.43758,65.11784,0001-01-01T00:00:00,0.7738464,-0.029111207
2007-01-28,NO,0,2007,4,0.61007655,87.43758,53.343616,0001-01-01T00:00:00,0.6391382,-0.029061675
2018-08-26,NO,0,2018,34,0.65992653,87.43758,57.702377,0001-01-01T00:00:00,0.650902,0.00902456
2015-05-31,NO,0,2015,22,0.35427704,87.43758,30.977127,0001-01-01T00:00:00,0.33837414,0.015902907
2008-10-12,NO,0,2008,41,0.8305393,87.43758,72.620346,0001-01-01T00:00:00,0.81911683,0.011422455
2000-02-20,NO,0,2000,7,0.6195497,87.43758,54.171925,0001-01-01T00:00:00,0.64901936,-0.029469669
2009-06-21,NO,0,2009,25,0.5582712,87.43758,48.81388,0001-01-01T00:00:00,0.5289852,0.029286027
2020-04-05,NO,0,2020,14,0.40361938,87.43758,35.2915,2020-04-15T13:00:00,0.42891183,-0.025292456
2018-08-12,NO,0,2018,32,0.6284055,87.43758,54.94626,0001-01-01T00:00:00,0.6099133,0.018492222
1997-09-07,NO,0,1997,36,0.8470315,87.43758,74.062386,0001-01-01T00:00:00,0.82873416,0.018297315
2001-04-22,NO,0,2001,16,0.33764848,87.43758,29.523167,0001-01-01T00:00:00,0.36061293,-0.022964448
2001-12-30,NO,0,2001,52,0.7164361,87.43758,62.643436,0001-01-01T00:00:00,0.7447177,-0.02828163
2013-09-08,NO,0,2013,36,0.771543,87.43758,67.46185,0001-01-01T00:00:00,0.7727935,-0.0012504458
1996-12-01,NO,0,1996,48,0.62353766,87.43758,54.520622,0001-01-01T00:00:00,0.6458985,-0.022360861
2003-01-12,NO,0,2003,2,0.43604288,87.43758,38.12653,0001-01-01T00:00:00,0.46632564,-0.030282766
2017-01-22,NO,0,2017,3,0.58893937,87.43758,51.495434,0001-01-01T00:00:00,0.60826397,-0.0193246
2000-01-16,NO,0,2000,2,0.7456383,87.43758,65.19681,0001-01-01T00:00:00,0.7690208,-0.023382485
1998-07-26,NO,0,1998,30,0.86114013,87.43758,75.296005,0001-01-01T00:00:00,0.8263007,0.03483945
2018-11-25,NO,0,2018,47,0.76603705,87.43758,66.98042,0001-01-01T00:00:00,0.79353565,-0.027498603
2002-12-01,NO,0,2002,48,0.6085447,87.43758,53.209675,0001-01-01T00:00:00,0.63680595,-0.028261244
2009-01-11,NO,0,2009,2,0.62134385,87.43758,54.3288,0001-01-01T00:00:00,0.64768934,-0.026345491
1998-08-02,NO,0,1998,31,0.87603,87.43758,76.597946,0001-01-01T00:00:00,0.86114013,0.014889896
2012-07-29,NO,0,2012,30,0.8521379,87.43758,74.50887,0001-01-01T00:00:00,0.8218128,0.030325115
2000-01-02,NO,0,1999,52,0.7840389,87.43758,68.55446,0001-01-01T00:00:00,0.8088421,-0.024803221
2002-07-14,NO,0,2002,28,0.86083466,87.43758,75.269295,0001-01-01T00:00:00,0.8210458,0.039788842
2023-10-01,NO,0,2023,39,0.8458417,87.43758,73.95835,2023-10-11T13:00:00,0.82874024,0.017101467
2000-09-17,NO,0,2000,37,0.94253695,87.43758,82.41315,0001-01-01T00:00:00,0.94644666,-0.003909707
2023-01-08,NO,0,2023,1,0.63073695,87.43758,55.15011,2023-01-18T13:00:00,0.6502882,-0.019551277
2002-08-25,NO,0,2002,34,0.85653794,87.43758,74.8936,0001-01-01T00:00:00,0.86531526,-0.00877732
2008-08-24,NO,0,2008,34,0.86173546,87.43758,75.34806,0001-01-01T00:00:00,0.86894435,-0.0072088838
2009-02-01,NO,0,2009,5,0.5452491,87.43758,47.675262,0001-01-01T00:00:00,0.5762209,-0.030971825
2018-12-16,NO,0,2018,50,0.68724614,87.43758,60.091137,0001-01-01T00:00:00,0.7225228,-0.03527665
2002-01-13,NO,0,2002,2,0.6676414,87.43758,58.376945,0001-01-01T00:00:00,0.6859017,-0.0182603
1999-08-01,NO,0,1999,30,0.9003288,87.43758,78.72257,0001-01-01T00:00:00,0.8911101,0.009218693
1997-11-30,NO,0,1997,48,0.7937466,87.43758,69.40328,0001-01-01T00:00:00,0.8199139,-0.026167333
1999-11-07,NO,0,1999,44,0.90683556,87.43758,79.29151,0001-01-01T00:00:00,0.88681006,0.020025492
2016-09-25,NO,0,2016,38,0.8336312,87.43758,72.89069,0001-01-01T00:00:00,0.84423554,-0.010604322
2015-09-06,NO,0,2015,36,0.91042894,87.43758,79.605705,0001-01-01T00:00:00,0.89428604,0.016142905
2023-09-24,NO,0,2023,38,0.82874024,87.43758,72.463036,2023-10-04T13:00:00,0.78917056,0.039569676
1998-10-04,NO,0,1998,40,0.91384715,87.43758,79.90458,0001-01-01T00:00:00,0.9240642,-0.010217071
2009-11-08,NO,0,2009,45,0.8072313,87.43758,70.58235,0001-01-01T00:00:00,0.824918,-0.017686665
2016-11-27,NO,0,2016,47,0.71203715,87.43758,62.258804,0001-01-01T00:00:00,0.72333384,-0.0112966895
2015-11-15,NO,0,2015,46,0.8794347,87.43758,76.89564,0001-01-01T00:00:00,0.87846124,0.00097346306
2022-04-10,NO,0,2022,14,0.24714686,87.43758,21.609924,2022-04-20T13:00:00,0.26716036,-0.020013496
2009-09-27,NO,0,2009,39,0.8908451,87.43758,77.89333,0001-01-01T00:00:00,0.8675166,0.023328543
2015-11-01,NO,0,2015,44,0.88433635,87.43758,77.32423,0001-01-01T00:00:00,0.8945521,-0.010215759
1995-09-10,NO,0,1995,36,0.8846295,87.43758,77.34986,0001-01-01T00:00:00,0.8800157,0.0046138167
2009-02-15,NO,0,2009,7,0.48204854,87.43758,42.149155,0001-01-01T00:00:00,0.5142875,-0.03223893
1997-07-20,NO,0,1997,29,0.7412485,87.43758,64.81297,0001-01-01T00:00:00,0.7068071,0.03444141
1997-11-09,NO,0,1997,45,0.85423,87.43758,74.6918,0001-01-01T00:00:00,0.8724356,-0.018205643
2023-10-15,NO,0,2023,41,0.86693335,87.43758,75.80255,2023-10-25T13:00:00,0.85227305,0.014660299
2022-03-13,NO,0,2022,10,0.33964655,87.43758,29.69787,2022-03-23T13:00:00,0.3675561,-0.027909547
2002-09-15,NO,0,2002,37,0.84234416,87.43758,73.652534,0001-01-01T00:00:00,0.8494607,-0.007116556
2009-04-05,NO,0,2009,14,0.29904515,87.43758,26.147783,0001-01-01T00:00:00,0.31792068,-0.01887554
2005-12-18,NO,0,2005,50,0.8259395,87.43758,72.21815,0001-01-01T00:00:00,0.845602,-0.0196625
1997-02-09,NO,0,1997,6,0.41404364,87.43758,36.202972,0001-01-01T00:00:00,0.42932597,-0.015282333
2021-10-31,NO,0,2021,43,0.7145368,87.43758,62.477367,2021-11-10T13:00:00,0.68328995,0.031246841
2025-04-13,NO,0,2025,15,0.46924815,87.43758,41.029922,2025-04-23T13:00:00,0.47795293,-0.0087047815
2011-01-16,NO,0,2011,2,0.40424183,87.43758,35.345924,0001-01-01T00:00:00,0.42688352,-0.022641689
2023-04-02,NO,0,2023,13,0.33494288,87.43758,29.286594,2023-04-12T13:00:00,0.362431,-0.027488112
2012-09-23,NO,0,2012,38,0.9224459,87.43758,80.65644,0001-01-01T00:00:00,0.9190918,0.0033540726
2013-03-31,NO,0,2013,13,0.31404498,87.43758,27.459332,0001-01-01T00:00:00,0.3409139,-0.02686891
2005-10-30,NO,0,2005,43,0.87233573,87.43758,76.274925,0001-01-01T00:00:00,0.8711021,0.0012336373
2025-09-07,NO,0,2025,36,0.7676479,87.43758,67.12128,2025-09-17T13:00:00,0.74299544,0.024652481
2017-07-30,NO,0,2017,30,0.753446,87.43758,65.87949,0001-01-01T00:00:00,0.73407924,0.019366741
2016-07-17,NO,0,2016,28,0.74333346,87.43758,64.99528,0001-01-01T00:00:00,0.72259414,0.020739317
1999-03-14,NO,0,1999,10,0.47214,87.43758,41.28278,0001-01-01T00:00:00,0.49960127,-0.02746126
2016-11-20,NO,0,2016,46,0.72333384,87.43758,63.24656,0001-01-01T00:00:00,0.7383432,-0.015009344
2016-11-13,NO,0,2016,45,0.7383432,87.43758,64.55894,0001-01-01T00:00:00,0.7705284,-0.032185197
2000-02-06,NO,0,2000,5,0.6682469,87.43758,58.429893,0001-01-01T00:00:00,0.6897126,-0.02146566
2000-09-10,NO,0,2000,36,0.94644666,87.43758,82.755,0001-01-01T00:00:00,0.93995464,0.0064920187
2002-07-21,NO,0,2002,29,0.8718294,87.43758,76.23065,0001-01-01T00:00:00,0.86083466,0.010994732
2014-08-10,NO,0,2014,32,0.8007405,87.43758,70.0148,0001-01-01T00:00:00,0.79360425,0.0071362257
2023-11-05,NO,0,2023,44,0.8205354,87.43758,71.745636,2023-11-15T13:00:00,0.8357681,-0.015232682
2025-10-12,NO,0,2025,41,0.81383866,87.43758,71.16008,2025-10-22T13:00:00,0.7943005,0.019538164
2018-11-18,NO,0,2018,46,0.79353565,87.43758,69.384834,0001-01-01T00:00:00,0.79028636,0.0032492876
2008-12-28,NO,0,2008,52,0.67783505,87.43758,59.268253,0001-01-01T00:00:00,0.70102286,-0.023187816
2013-04-07,NO,0,2013,14,0.28714442,87.43758,25.107212,0001-01-01T00:00:00,0.31404498,-0.02690056
1997-10-05,NO,0,1997,40,0.8903294,87.43758,77.84825,0001-01-01T00:00:00,0.8912894,-0.0009599924
2021-12-19,NO,0,2021,50,0.6061413,87.43758,52.99953,2021-12-29T13:00:00,0.6191334,-0.012992084
2005-10-02,NO,0,2005,39,0.8936306,87.43758,78.1369,0001-01-01T00:00:00,0.88754,0.006090641
2005-08-07,NO,0,2005,31,0.81134504,87.43758,70.94205,0001-01-01T00:00:00,0.8026706,0.008674443
1997-08-17,NO,0,1997,33,0.80064,87.43758,70.00603,0001-01-01T00:00:00,0.7978334,0.002806604
1997-08-10,NO,0,1997,32,0.7978334,87.43758,69.76062,0001-01-01T00:00:00,0.7852219,0.012611508
2012-10-14,NO,0,2012,41,0.90843797,87.43758,79.43162,0001-01-01T00:00:00,0.91929555,-0.010857582
1999-12-26,NO,0,1999,51,0.8088421,87.43758,70.7232,0001-01-01T00:00:00,0.8314998,-0.022657692
1997-11-16,NO,0,1997,46,0.84193146,87.43758,73.61645,0001-01-01T00:00:00,0.85423,-0.012298524
1995-12-03,NO,0,1995,48,0.86143786,87.43758,75.32204,0001-01-01T00:00:00,0.88470596,-0.023268104
1997-08-31,NO,0,1997,35,0.82873416,87.43758,72.46251,0001-01-01T00:00:00,0.8028243,0.025909841
2016-09-18,NO,0,2016,37,0.84423554,87.43758,73.81792,0001-01-01T00:00:00,0.8459544,-0.0017188787
2002-12-08,NO,0,2002,49,0.5799384,87.43758,50.70841,0001-01-01T00:00:00,0.6085447,-0.028606296
2025-03-23,NO,0,2025,12,0.5062498,87.43758,44.265255,2025-04-02T13:00:00,0.52982813,-0.023578346
2021-11-28,NO,0,2021,47,0.688839,87.43758,60.230415,2021-12-08T13:00:00,0.7115164,-0.022677362
2002-03-31,NO,0,2002,13,0.41384682,87.43758,36.185764,0001-01-01T00:00:00,0.43438792,-0.020541102
2008-08-17,NO,0,2008,33,0.86894435,87.43758,75.97839,0001-01-01T00:00:00,0.859435,0.009509325
2024-12-08,NO,0,2024,49,0.82034934,87.43758,71.72936,2024-12-18T13:00:00,0.8327798,-0.012430489
2001-10-07,NO,0,2001,40,0.84084696,87.43758,73.52162,0001-01-01T00:00:00,0.81252414,0.028322816
2012-08-05,NO,0,2012,31,0.8652351,87.43758,75.65406,0001-01-01T00:00:00,0.8521379,0.013097167
1997-11-02,NO,0,1997,44,0.8724356,87.43758,76.28365,0001-01-01T00:00:00,0.8860903,-0.013654649
1996-08-25,NO,0,1996,34,0.58553666,87.43758,51.197906,0001-01-01T00:00:00,0.5730281,0.012508571
1995-11-12,NO,0,1995,45,0.9295417,87.43758,81.27688,0001-01-01T00:00:00,0.95113397,-0.02159226
1995-11-05,NO,0,1995,44,0.95113397,87.43758,83.16485,0001-01-01T00:00:00,0.96689224,-0.015758276
2009-03-22,NO,0,2009,12,0.34384933,87.43758,30.065353,0001-01-01T00:00:00,0.367552,-0.023702681
2000-08-13,NO,0,2000,32,0.9231455,87.43758,80.7176,0001-01-01T00:00:00,0.91380304,0.009342432
1998-09-13,NO,0,1998,37,0.91634667,87.43758,80.12313,0001-01-01T00:00:00,0.9089235,0.0074231625
2000-04-02,NO,0,2000,13,0.44824308,87.43758,39.19329,0001-01-01T00:00:00,0.4783564,-0.03011331
2008-08-10,NO,0,2008,32,0.859435,87.43758,75.14691,0001-01-01T00:00:00,0.8559293,0.0035057068
2005-09-25,NO,0,2005,38,0.88754,87.43758,77.60435,0001-01-01T00:00:00,0.8787642,0.008775771
2017-08-13,NO,0,2017,32,0.7981367,87.43758,69.78714,0001-01-01T00:00:00,0.7827977,0.015339017
2015-08-23,NO,0,2015,34,0.860247,87.43758,75.21791,0001-01-01T00:00:00,0.8427901,0.01745689
2000-07-23,NO,0,2000,29,0.8889426,87.43758,77.72698,0001-01-01T00:00:00,0.8674536,0.021489024
2025-12-14,NO,0,2025,50,0.7366734,87.43758,64.41294,2025-12-24T13:00:00,0.74088,-0.004206598
2025-12-07,NO,0,2025,49,0.74088,87.43758,64.780754,2025-12-17T13:00:00,0.7578498,-0.0169698
2025-10-26,NO,0,2025,43,0.80894345,87.43758,70.732056,2025-11-05T13:00:00,0.8082879,0.0006555319
2025-11-09,NO,0,2025,45,0.8116591,87.43758,70.969505,2025-11-19T13:00:00,0.79993343,0.011725664
2024-01-28,NO,0,2024,4,0.5116361,87.43758,44.736217,2024-02-07T13:00:00,0.5269509,-0.015314817
2025-09-28,NO,0,2025,39,0.7961093,87.43758,69.60987,2025-10-08T13:00:00,0.80286396,-0.0067546368
2024-10-06,NO,0,2024,40,0.8152829,87.43758,71.28636,2024-10-16T13:00:00,0.8281489,-0.01286602
2025-11-16,NO,0,2025,46,0.80588675,87.43758,70.46479,2025-11-26T13:00:00,0.81173724,-0.005850494
2025-11-30,NO,0,2025,48,0.75798196,87.43758,66.27611,2025-12-10T13:00:00,0.77720493,-0.019222975
2024-03-17,NO,0,2024,11,0.32825997,87.43758,28.702257,2024-03-27T13:00:00,0.3567833,-0.028523326
2024-02-04,NO,0,2024,5,0.50053704,87.43758,43.765747,2024-02-14T13:00:00,0.5116361,-0.0110990405
2024-03-31,NO,0,2024,13,0.2811891,87.43758,24.586494,2024-04-10T13:00:00,0.30217284,-0.020983726
2024-03-24,NO,0,2024,12,0.30217284,87.43758,26.42126,2024-04-03T13:00:00,0.32825997,-0.026087135
2024-07-28,NO,0,2024,30,0.74345344,87.43758,65.00577,2024-08-07T13:00:00,0.729526,0.01392746
2024-02-18,NO,0,2024,7,0.43807197,87.43758,38.30395,2024-02-28T13:00:00,0.4695351,-0.031463146
2025-03-09,NO,0,2025,10,0.5584408,87.43758,48.828712,2025-03-19T13:00:00,0.54966366,0.008777142
2025-11-23,NO,0,2025,47,0.77720493,87.43758,67.95692,2025-12-03T13:00:00,0.80588675,-0.028681815
2024-03-10,NO,0,2024,10,0.3567833,87.43758,31.196268,2024-03-20T13:00:00,0.38463673,-0.02785343
2024-09-08,NO,0,2024,36,0.8211073,87.43758,71.79563,2024-09-18T13:00:00,0.8176896,0.0034177303
2025-04-06,NO,0,2025,14,0.47792685,87.43758,41.788765,2025-04-16T13:00:00,0.49174732,-0.013820469
2026-03-15,NO,0,2026,11,0.38086843,87.43758,33.302216,2026-03-25T13:00:00,0.39687824,-0.016009808
2026-01-11,NO,0,2026,2,0.65708065,87.43758,57.45354,2026-01-21T13:00:00,0.69465965,-0.037579
2026-03-01,NO,0,2026,9,0.4219059,87.43758,36.89043,2026-03-11T13:00:00,0.44486293,-0.022957027
2026-02-15,NO,0,2026,7,0.47483885,87.43758,41.518757,2026-02-25T13:00:00,0.5105857,-0.035746872
2026-04-12,NO,0,2026,15,0.32839224,87.43758,28.713821,2026-04-22T13:00:00,0.34173223,-0.013339996
2026-05-03,NO,0,2026,18,0.3288657,87.43758,28.75522,2026-05-13T13:00:00,0.32331064,0.0055550635
1998-03-08,NO,0,1998,10,0.51514935,87.43758,45.04341,0001-01-01T00:00:00,0.5371614,-0.022012055
2001-03-18,NO,0,2001,11,0.45424905,87.43758,39.718437,0001-01-01T00:00:00,0.4808271,-0.026578039
2009-03-15,NO,0,2009,11,0.36754936,87.43758,32.137627,0001-01-01T00:00:00,0.39573404,-0.028184682
2009-02-22,NO,0,2009,8,0.45154724,87.43758,39.482197,0001-01-01T00:00:00,0.4820453,-0.030498058
2007-12-23,NO,0,2007,51,0.77874696,87.43758,68.09175,0001-01-01T00:00:00,0.8042857,-0.025538743
2011-04-10,NO,0,2011,14,0.18998015,87.43758,16.611404,0001-01-01T00:00:00,0.18025991,0.009720236
2014-05-11,NO,0,2014,19,0.34208798,87.43758,29.911346,0001-01-01T00:00:00,0.34747607,-0.005388081
2022-03-06,NO,0,2022,9,0.3675407,87.43758,32.136868,2022-03-16T13:00:00,0.39934772,-0.031807035
2019-05-05,NO,0,2019,18,0.39957395,87.43758,34.93778,2019-05-15T13:00:00,0.35682702,0.04274693
1996-01-07,NO,0,1996,1,0.7000437,87.43758,61.210125,0001-01-01T00:00:00,0.7307569,-0.0307132
2022-05-22,NO,0,2022,20,0.25665045,87.43758,22.440895,2022-06-01T13:00:00,0.23390953,0.022740915
2022-09-18,NO,0,2022,37,0.681802,87.43758,59.615112,2022-09-28T13:00:00,0.6727526,0.009049356
2007-12-02,NO,0,2007,48,0.8477146,87.43758,74.12211,0001-01-01T00:00:00,0.8683307,-0.020616114
2025-02-16,NO,0,2025,7,0.60093284,87.43758,52.544113,2025-02-26T13:00:00,0.63990533,-0.038972497
2022-08-14,NO,0,2022,32,0.6836108,87.43758,59.773273,2022-08-24T13:00:00,0.6796853,0.0039255023
2024-05-26,NO,0,2024,21,0.48265627,87.43758,42.202297,2024-06-05T13:00:00,0.40174758,0.080908686
2022-10-16,NO,0,2022,41,0.7515347,87.43758,65.71237,2022-10-26T13:00:00,0.73452806,0.017006636
1999-08-15,NO,0,1999,32,0.89213955,87.43758,78.00652,0001-01-01T00:00:00,0.89756024,-0.005420685
